Using TensorFlow backend.
2018-02-01 18:25:19.097888: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

10624/50000 [=====>........................] - ETA: 6s - loss: 0.5920
10944/50000 [=====>........................] - ETA: 6s - loss: 0.5919
11264/50000 [=====>........................] - ETA: 6s - loss: 0.5920
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5919
11904/50000 [======>.......................] - ETA: 6s - loss: 0.5918
12224/50000 [======>.......................] - ETA: 6s - loss: 0.5918
12544/50000 [======>.......................] - ETA: 6s - loss: 0.5918
12864/50000 [======>.......................] - ETA: 6s - loss: 0.5919
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5919
13504/50000 [=======>......................] - ETA: 6s - loss: 0.5919
13824/50000 [=======>......................] - ETA: 6s - loss: 0.5917
14144/50000 [=======>......................] - ETA: 6s - loss: 0.5917
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5917
14784/50000 [=======>......................] - ETA: 6s - loss: 0.5917
15104/50000 [========>.....................] - ETA: 6s - loss: 0.5916
15424/50000 [========>.....................] - ETA: 6s - loss: 0.5918
15744/50000 [========>.....................] - ETA: 5s - loss: 0.5918
16064/50000 [========>.....................] - ETA: 5s - loss: 0.5916
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5916
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5915
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5913
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5911
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5909
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5910
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5909
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5909
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5909
19264/50000 [==========>...................] - ETA: 5s - loss: 0.5910
19584/50000 [==========>...................] - ETA: 5s - loss: 0.5910
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5908
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5908
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5907
20864/50000 [===========>..................] - ETA: 5s - loss: 0.5907
21184/50000 [===========>..................] - ETA: 5s - loss: 0.5907
21504/50000 [===========>..................] - ETA: 4s - loss: 0.5907
21824/50000 [============>.................] - ETA: 4s - loss: 0.5908
22144/50000 [============>.................] - ETA: 4s - loss: 0.5907
22464/50000 [============>.................] - ETA: 4s - loss: 0.5906
22784/50000 [============>.................] - ETA: 4s - loss: 0.5905
23104/50000 [============>.................] - ETA: 4s - loss: 0.5906
23424/50000 [=============>................] - ETA: 4s - loss: 0.5905
23744/50000 [=============>................] - ETA: 4s - loss: 0.5905
24064/50000 [=============>................] - ETA: 4s - loss: 0.5907
24384/50000 [=============>................] - ETA: 4s - loss: 0.5908
24704/50000 [=============>................] - ETA: 4s - loss: 0.5909
25024/50000 [==============>...............] - ETA: 4s - loss: 0.5909
25344/50000 [==============>...............] - ETA: 4s - loss: 0.5910
25664/50000 [==============>...............] - ETA: 4s - loss: 0.5910
25984/50000 [==============>...............] - ETA: 4s - loss: 0.5909
26304/50000 [==============>...............] - ETA: 4s - loss: 0.5909
26624/50000 [==============>...............] - ETA: 4s - loss: 0.5908
26944/50000 [===============>..............] - ETA: 4s - loss: 0.5908
27264/50000 [===============>..............] - ETA: 3s - loss: 0.5907
27584/50000 [===============>..............] - ETA: 3s - loss: 0.5907
27904/50000 [===============>..............] - ETA: 3s - loss: 0.5907
28224/50000 [===============>..............] - ETA: 3s - loss: 0.5907
28544/50000 [================>.............] - ETA: 3s - loss: 0.5907
28864/50000 [================>.............] - ETA: 3s - loss: 0.5907
29184/50000 [================>.............] - ETA: 3s - loss: 0.5908
29504/50000 [================>.............] - ETA: 3s - loss: 0.5908
29824/50000 [================>.............] - ETA: 3s - loss: 0.5907
30144/50000 [=================>............] - ETA: 3s - loss: 0.5906
30464/50000 [=================>............] - ETA: 3s - loss: 0.5906
30784/50000 [=================>............] - ETA: 3s - loss: 0.5906
31104/50000 [=================>............] - ETA: 3s - loss: 0.5907
31424/50000 [=================>............] - ETA: 3s - loss: 0.5907
31744/50000 [==================>...........] - ETA: 3s - loss: 0.5907
32064/50000 [==================>...........] - ETA: 3s - loss: 0.5908
32384/50000 [==================>...........] - ETA: 3s - loss: 0.5908
32704/50000 [==================>...........] - ETA: 3s - loss: 0.5908
33024/50000 [==================>...........] - ETA: 2s - loss: 0.5908
33344/50000 [===================>..........] - ETA: 2s - loss: 0.5909
33664/50000 [===================>..........] - ETA: 2s - loss: 0.5911
33984/50000 [===================>..........] - ETA: 2s - loss: 0.5911
34304/50000 [===================>..........] - ETA: 2s - loss: 0.5912
34624/50000 [===================>..........] - ETA: 2s - loss: 0.5912
34944/50000 [===================>..........] - ETA: 2s - loss: 0.5913
35264/50000 [====================>.........] - ETA: 2s - loss: 0.5913
35584/50000 [====================>.........] - ETA: 2s - loss: 0.5913
35904/50000 [====================>.........] - ETA: 2s - loss: 0.5914
36224/50000 [====================>.........] - ETA: 2s - loss: 0.5914
36544/50000 [====================>.........] - ETA: 2s - loss: 0.5914
36864/50000 [=====================>........] - ETA: 2s - loss: 0.5914
37184/50000 [=====================>........] - ETA: 2s - loss: 0.5914
37504/50000 [=====================>........] - ETA: 2s - loss: 0.5914
37824/50000 [=====================>........] - ETA: 2s - loss: 0.5914
38144/50000 [=====================>........] - ETA: 2s - loss: 0.5914
38464/50000 [======================>.......] - ETA: 2s - loss: 0.5914
38784/50000 [======================>.......] - ETA: 1s - loss: 0.5914
39104/50000 [======================>.......] - ETA: 1s - loss: 0.5914
39424/50000 [======================>.......] - ETA: 1s - loss: 0.5913
39744/50000 [======================>.......] - ETA: 1s - loss: 0.5913
40064/50000 [=======================>......] - ETA: 1s - loss: 0.5913
40384/50000 [=======================>......] - ETA: 1s - loss: 0.5913
40704/50000 [=======================>......] - ETA: 1s - loss: 0.5913
41024/50000 [=======================>......] - ETA: 1s - loss: 0.5912
41344/50000 [=======================>......] - ETA: 1s - loss: 0.5913
41664/50000 [=======================>......] - ETA: 1s - loss: 0.5913
41984/50000 [========================>.....] - ETA: 1s - loss: 0.5914
42304/50000 [========================>.....] - ETA: 1s - loss: 0.5914
42624/50000 [========================>.....] - ETA: 1s - loss: 0.5914
42944/50000 [========================>.....] - ETA: 1s - loss: 0.5914
43264/50000 [========================>.....] - ETA: 1s - loss: 0.5913
43584/50000 [=========================>....] - ETA: 1s - loss: 0.5913
43904/50000 [=========================>....] - ETA: 1s - loss: 0.5913
44224/50000 [=========================>....] - ETA: 1s - loss: 0.5913
44544/50000 [=========================>....] - ETA: 0s - loss: 0.5912
44864/50000 [=========================>....] - ETA: 0s - loss: 0.5912
45184/50000 [==========================>...] - ETA: 0s - loss: 0.5912
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5912
45824/50000 [==========================>...] - ETA: 0s - loss: 0.5912
46144/50000 [==========================>...] - ETA: 0s - loss: 0.5912
46464/50000 [==========================>...] - ETA: 0s - loss: 0.5912
46784/50000 [===========================>..] - ETA: 0s - loss: 0.5912
47104/50000 [===========================>..] - ETA: 0s - loss: 0.5911
47424/50000 [===========================>..] - ETA: 0s - loss: 0.5911
47744/50000 [===========================>..] - ETA: 0s - loss: 0.5911
48064/50000 [===========================>..] - ETA: 0s - loss: 0.5911
48384/50000 [============================>.] - ETA: 0s - loss: 0.5912
48704/50000 [============================>.] - ETA: 0s - loss: 0.5912
49024/50000 [============================>.] - ETA: 0s - loss: 0.5911
49344/50000 [============================>.] - ETA: 0s - loss: 0.5911
49664/50000 [============================>.] - ETA: 0s - loss: 0.5910
49984/50000 [============================>.] - ETA: 0s - loss: 0.5910
50000/50000 [==============================] - 9s 188us/step - loss: 0.5910 - val_loss: 0.5882
Epoch 46/50

   64/50000 [..............................] - ETA: 10s - loss: 0.5849
  384/50000 [..............................] - ETA: 9s - loss: 0.5866
  704/50000 [..............................] - ETA: 8s - loss: 0.5892
 1024/50000 [..............................] - ETA: 8s - loss: 0.5893
 1344/50000 [..............................] - ETA: 8s - loss: 0.5892
 1664/50000 [..............................] - ETA: 8s - loss: 0.5897
 1984/50000 [>.............................] - ETA: 8s - loss: 0.5899
 2304/50000 [>.............................] - ETA: 8s - loss: 0.5891
 2624/50000 [>.............................] - ETA: 8s - loss: 0.5885
 2944/50000 [>.............................] - ETA: 8s - loss: 0.5886
 3264/50000 [>.............................] - ETA: 8s - loss: 0.5892
 3584/50000 [=>............................] - ETA: 8s - loss: 0.5897
 3904/50000 [=>............................] - ETA: 8s - loss: 0.5900
 4224/50000 [=>............................] - ETA: 8s - loss: 0.5898
 4544/50000 [=>............................] - ETA: 7s - loss: 0.5894
 4864/50000 [=>............................] - ETA: 7s - loss: 0.5891
 5184/50000 [==>...........................] - ETA: 7s - loss: 0.5889
 5504/50000 [==>...........................] - ETA: 7s - loss: 0.5887
 5824/50000 [==>...........................] - ETA: 7s - loss: 0.5888
 6144/50000 [==>...........................] - ETA: 7s - loss: 0.5890
 6464/50000 [==>...........................] - ETA: 7s - loss: 0.5893
 6784/50000 [===>..........................] - ETA: 7s - loss: 0.5895
 7104/50000 [===>..........................] - ETA: 7s - loss: 0.5894
 7424/50000 [===>..........................] - ETA: 7s - loss: 0.5900
 7744/50000 [===>..........................] - ETA: 7s - loss: 0.5901
 8064/50000 [===>..........................] - ETA: 7s - loss: 0.5901
 8384/50000 [====>.........................] - ETA: 7s - loss: 0.5897
 8704/50000 [====>.........................] - ETA: 7s - loss: 0.5897
 9024/50000 [====>.........................] - ETA: 7s - loss: 0.5897
 9344/50000 [====>.........................] - ETA: 7s - loss: 0.5896
 9664/50000 [====>.........................] - ETA: 7s - loss: 0.5893
 9984/50000 [====>.........................] - ETA: 6s - loss: 0.5892
10304/50000 [=====>........................] - ETA: 6s - loss: 0.5892
10624/50000 [=====>........................] - ETA: 6s - loss: 0.5893
10944/50000 [=====>........................] - ETA: 6s - loss: 0.5896
11264/50000 [=====>........................] - ETA: 6s - loss: 0.5894
11584/50000 [=====>........................] - ETA: 6s - loss: 0.5896
11904/50000 [======>.......................] - ETA: 6s - loss: 0.5897
12224/50000 [======>.......................] - ETA: 6s - loss: 0.5898
12544/50000 [======>.......................] - ETA: 6s - loss: 0.5899
12864/50000 [======>.......................] - ETA: 6s - loss: 0.5899
13184/50000 [======>.......................] - ETA: 6s - loss: 0.5900
13504/50000 [=======>......................] - ETA: 6s - loss: 0.5898
13824/50000 [=======>......................] - ETA: 6s - loss: 0.5899
14144/50000 [=======>......................] - ETA: 6s - loss: 0.5897
14464/50000 [=======>......................] - ETA: 6s - loss: 0.5899
14784/50000 [=======>......................] - ETA: 6s - loss: 0.5897
15104/50000 [========>.....................] - ETA: 6s - loss: 0.5899
15424/50000 [========>.....................] - ETA: 6s - loss: 0.5898
15744/50000 [========>.....................] - ETA: 6s - loss: 0.5900
16064/50000 [========>.....................] - ETA: 5s - loss: 0.5901
16384/50000 [========>.....................] - ETA: 5s - loss: 0.5903
16704/50000 [=========>....................] - ETA: 5s - loss: 0.5903
17024/50000 [=========>....................] - ETA: 5s - loss: 0.5902
17344/50000 [=========>....................] - ETA: 5s - loss: 0.5903
17664/50000 [=========>....................] - ETA: 5s - loss: 0.5902
17984/50000 [=========>....................] - ETA: 5s - loss: 0.5904
18304/50000 [=========>....................] - ETA: 5s - loss: 0.5905
18624/50000 [==========>...................] - ETA: 5s - loss: 0.5905
18944/50000 [==========>...................] - ETA: 5s - loss: 0.5905
19264/50000 [==========>...................] - ETA: 5s - loss: 0.5906
19584/50000 [==========>...................] - ETA: 5s - loss: 0.5906
19904/50000 [==========>...................] - ETA: 5s - loss: 0.5907
20224/50000 [===========>..................] - ETA: 5s - loss: 0.5908
20544/50000 [===========>..................] - ETA: 5s - loss: 0.5909
20864/50000 [===========>..................] - ETA: 5s - loss: 0.5910
21184/50000 [===========>..................] - ETA: 5s - loss: 0.5910
21504/50000 [===========>..................] - ETA: 4s - loss: 0.5910
21824/50000 [============>.................] - ETA: 4s - loss: 0.5909
22144/50000 [============>.................] - ETA: 4s - loss: 0.5910
