Using TensorFlow backend.
2018-01-30 18:48:11.773928: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Reading TRAIN data...
Reading TEST data...
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1117
 7168/50000 [===>..........................] - ETA: 4s - loss: 0.1118
 7680/50000 [===>..........................] - ETA: 4s - loss: 0.1118
 8192/50000 [===>..........................] - ETA: 4s - loss: 0.1116
 8960/50000 [====>.........................] - ETA: 4s - loss: 0.1116
 9472/50000 [====>.........................] - ETA: 4s - loss: 0.1115
10240/50000 [=====>........................] - ETA: 3s - loss: 0.1117
10752/50000 [=====>........................] - ETA: 3s - loss: 0.1117
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1117
12032/50000 [======>.......................] - ETA: 3s - loss: 0.1117
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1117
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1117
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1119
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1119
14592/50000 [=======>......................] - ETA: 3s - loss: 0.1119
15104/50000 [========>.....................] - ETA: 3s - loss: 0.1119
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1119
16128/50000 [========>.....................] - ETA: 3s - loss: 0.1119
16896/50000 [=========>....................] - ETA: 3s - loss: 0.1120
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1121
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1121
18944/50000 [==========>...................] - ETA: 3s - loss: 0.1121
19456/50000 [==========>...................] - ETA: 3s - loss: 0.1121
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1121
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1120
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1120
22272/50000 [============>.................] - ETA: 2s - loss: 0.1120
22784/50000 [============>.................] - ETA: 2s - loss: 0.1120
23296/50000 [============>.................] - ETA: 2s - loss: 0.1120
23808/50000 [=============>................] - ETA: 2s - loss: 0.1121
24320/50000 [=============>................] - ETA: 2s - loss: 0.1121
25088/50000 [==============>...............] - ETA: 2s - loss: 0.1120
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1121
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1121
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1120
27648/50000 [===============>..............] - ETA: 2s - loss: 0.1120
28160/50000 [===============>..............] - ETA: 2s - loss: 0.1120
28928/50000 [================>.............] - ETA: 2s - loss: 0.1120
29440/50000 [================>.............] - ETA: 2s - loss: 0.1119
29952/50000 [================>.............] - ETA: 2s - loss: 0.1119
30720/50000 [=================>............] - ETA: 1s - loss: 0.1119
31232/50000 [=================>............] - ETA: 1s - loss: 0.1120
32000/50000 [==================>...........] - ETA: 1s - loss: 0.1120
32768/50000 [==================>...........] - ETA: 1s - loss: 0.1120
33280/50000 [==================>...........] - ETA: 1s - loss: 0.1120
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1120
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1120
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1120
36096/50000 [====================>.........] - ETA: 1s - loss: 0.1120
36864/50000 [=====================>........] - ETA: 1s - loss: 0.1120
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1120
38144/50000 [=====================>........] - ETA: 1s - loss: 0.1120
39168/50000 [======================>.......] - ETA: 1s - loss: 0.1120
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1120
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1119
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1119
42752/50000 [========================>.....] - ETA: 0s - loss: 0.1119
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1120
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1120
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1120
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1120
45824/50000 [==========================>...] - ETA: 0s - loss: 0.1119
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1119
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1119
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1119
48128/50000 [===========================>..] - ETA: 0s - loss: 0.1119
48896/50000 [============================>.] - ETA: 0s - loss: 0.1119
49408/50000 [============================>.] - ETA: 0s - loss: 0.1119
49920/50000 [============================>.] - ETA: 0s - loss: 0.1118
50000/50000 [==============================] - 5s 107us/step - loss: 0.1118 - val_loss: 0.1099
Epoch 38/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1112
 1024/50000 [..............................] - ETA: 5s - loss: 0.1115
 1792/50000 [>.............................] - ETA: 4s - loss: 0.1113
 2304/50000 [>.............................] - ETA: 4s - loss: 0.1115
 3072/50000 [>.............................] - ETA: 4s - loss: 0.1113
 3840/50000 [=>............................] - ETA: 4s - loss: 0.1111
 4352/50000 [=>............................] - ETA: 4s - loss: 0.1109
 4864/50000 [=>............................] - ETA: 4s - loss: 0.1106
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1110
 6144/50000 [==>...........................] - ETA: 4s - loss: 0.1109
 6656/50000 [==>...........................] - ETA: 4s - loss: 0.1108
 7424/50000 [===>..........................] - ETA: 4s - loss: 0.1109
 7936/50000 [===>..........................] - ETA: 4s - loss: 0.1108
 8704/50000 [====>.........................] - ETA: 4s - loss: 0.1109
 9216/50000 [====>.........................] - ETA: 4s - loss: 0.1109
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1109
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1110
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1109
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1110
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1111
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1112
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1112
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1112
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1113
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1111
16384/50000 [========>.....................] - ETA: 3s - loss: 0.1111
17152/50000 [=========>....................] - ETA: 3s - loss: 0.1110
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1110
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1109
19200/50000 [==========>...................] - ETA: 3s - loss: 0.1110
19968/50000 [==========>...................] - ETA: 2s - loss: 0.1110
20480/50000 [===========>..................] - ETA: 2s - loss: 0.1110
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1110
21760/50000 [============>.................] - ETA: 2s - loss: 0.1109
22272/50000 [============>.................] - ETA: 2s - loss: 0.1109
22784/50000 [============>.................] - ETA: 2s - loss: 0.1108
23552/50000 [=============>................] - ETA: 2s - loss: 0.1108
24064/50000 [=============>................] - ETA: 2s - loss: 0.1108
24832/50000 [=============>................] - ETA: 2s - loss: 0.1107
25600/50000 [==============>...............] - ETA: 2s - loss: 0.1107
26368/50000 [==============>...............] - ETA: 2s - loss: 0.1107
26880/50000 [===============>..............] - ETA: 2s - loss: 0.1107
27648/50000 [===============>..............] - ETA: 2s - loss: 0.1107
28160/50000 [===============>..............] - ETA: 2s - loss: 0.1107
28928/50000 [================>.............] - ETA: 2s - loss: 0.1107
29696/50000 [================>.............] - ETA: 2s - loss: 0.1107
30464/50000 [=================>............] - ETA: 1s - loss: 0.1107
31232/50000 [=================>............] - ETA: 1s - loss: 0.1107
31744/50000 [==================>...........] - ETA: 1s - loss: 0.1107
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1107
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1108
33536/50000 [===================>..........] - ETA: 1s - loss: 0.1108
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1107
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1107
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1107
35840/50000 [====================>.........] - ETA: 1s - loss: 0.1107
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1107
37120/50000 [=====================>........] - ETA: 1s - loss: 0.1107
37888/50000 [=====================>........] - ETA: 1s - loss: 0.1107
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1107
38912/50000 [======================>.......] - ETA: 1s - loss: 0.1107
39424/50000 [======================>.......] - ETA: 1s - loss: 0.1107
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1108
40704/50000 [=======================>......] - ETA: 0s - loss: 0.1108
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1108
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1108
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1108
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1108
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1108
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1108
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1108
45312/50000 [==========================>...] - ETA: 0s - loss: 0.1107
46080/50000 [==========================>...] - ETA: 0s - loss: 0.1107
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1107
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1107
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1107
48384/50000 [============================>.] - ETA: 0s - loss: 0.1106
48896/50000 [============================>.] - ETA: 0s - loss: 0.1106
49664/50000 [============================>.] - ETA: 0s - loss: 0.1106
50000/50000 [==============================] - 5s 110us/step - loss: 0.1106 - val_loss: 0.1087
Epoch 39/50

  256/50000 [..............................] - ETA: 2s - loss: 0.1112
 1536/50000 [..............................] - ETA: 2s - loss: 0.1100
 2304/50000 [>.............................] - ETA: 3s - loss: 0.1097
 3072/50000 [>.............................] - ETA: 3s - loss: 0.1096
 3840/50000 [=>............................] - ETA: 3s - loss: 0.1095
 4608/50000 [=>............................] - ETA: 3s - loss: 0.1096
 5376/50000 [==>...........................] - ETA: 3s - loss: 0.1098
 5888/50000 [==>...........................] - ETA: 3s - loss: 0.1098
 6400/50000 [==>...........................] - ETA: 3s - loss: 0.1099
 7168/50000 [===>..........................] - ETA: 3s - loss: 0.1099
 7936/50000 [===>..........................] - ETA: 3s - loss: 0.1100
 8448/50000 [====>.........................] - ETA: 3s - loss: 0.1101
 8960/50000 [====>.........................] - ETA: 3s - loss: 0.1101
 9472/50000 [====>.........................] - ETA: 3s - loss: 0.1099
10240/50000 [=====>........................] - ETA: 3s - loss: 0.1100
10752/50000 [=====>........................] - ETA: 3s - loss: 0.1100
11520/50000 [=====>........................] - ETA: 3s - loss: 0.1100
12032/50000 [======>.......................] - ETA: 3s - loss: 0.1100
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1099
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1099
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1098
14080/50000 [=======>......................] - ETA: 3s - loss: 0.1098
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1098
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1099
16384/50000 [========>.....................] - ETA: 3s - loss: 0.1097
17152/50000 [=========>....................] - ETA: 3s - loss: 0.1098
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1097
18176/50000 [=========>....................] - ETA: 3s - loss: 0.1097
18688/50000 [==========>...................] - ETA: 2s - loss: 0.1098
19200/50000 [==========>...................] - ETA: 2s - loss: 0.1097
19968/50000 [==========>...................] - ETA: 2s - loss: 0.1097
20480/50000 [===========>..................] - ETA: 2s - loss: 0.1097
21248/50000 [===========>..................] - ETA: 2s - loss: 0.1097
21760/50000 [============>.................] - ETA: 2s - loss: 0.1097
22528/50000 [============>.................] - ETA: 2s - loss: 0.1097
23296/50000 [============>.................] - ETA: 2s - loss: 0.1096
24064/50000 [=============>................] - ETA: 2s - loss: 0.1096
24832/50000 [=============>................] - ETA: 2s - loss: 0.1096
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1096
26112/50000 [==============>...............] - ETA: 2s - loss: 0.1096
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1096
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1096
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1096
28416/50000 [================>.............] - ETA: 2s - loss: 0.1096
29184/50000 [================>.............] - ETA: 2s - loss: 0.1096
29952/50000 [================>.............] - ETA: 1s - loss: 0.1095
30464/50000 [=================>............] - ETA: 1s - loss: 0.1095
31232/50000 [=================>............] - ETA: 1s - loss: 0.1095
31744/50000 [==================>...........] - ETA: 1s - loss: 0.1095
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1095
32768/50000 [==================>...........] - ETA: 1s - loss: 0.1095
33280/50000 [==================>...........] - ETA: 1s - loss: 0.1095
34048/50000 [===================>..........] - ETA: 1s - loss: 0.1095
34560/50000 [===================>..........] - ETA: 1s - loss: 0.1095
35072/50000 [====================>.........] - ETA: 1s - loss: 0.1094
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1094
36096/50000 [====================>.........] - ETA: 1s - loss: 0.1095
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1095
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1095
37888/50000 [=====================>........] - ETA: 1s - loss: 0.1095
38656/50000 [======================>.......] - ETA: 1s - loss: 0.1095
39424/50000 [======================>.......] - ETA: 1s - loss: 0.1095
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1095
40960/50000 [=======================>......] - ETA: 0s - loss: 0.1095
41472/50000 [=======================>......] - ETA: 0s - loss: 0.1095
41984/50000 [========================>.....] - ETA: 0s - loss: 0.1095
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1095
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1095
43520/50000 [=========================>....] - ETA: 0s - loss: 0.1096
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1095
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1095
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1095
45568/50000 [==========================>...] - ETA: 0s - loss: 0.1095
46080/50000 [==========================>...] - ETA: 0s - loss: 0.1095
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1095
47360/50000 [===========================>..] - ETA: 0s - loss: 0.1095
47872/50000 [===========================>..] - ETA: 0s - loss: 0.1095
48384/50000 [============================>.] - ETA: 0s - loss: 0.1095
49152/50000 [============================>.] - ETA: 0s - loss: 0.1095
49920/50000 [============================>.] - ETA: 0s - loss: 0.1095
50000/50000 [==============================] - 6s 111us/step - loss: 0.1095 - val_loss: 0.1075
Epoch 40/50

  256/50000 [..............................] - ETA: 7s - loss: 0.1081
  768/50000 [..............................] - ETA: 6s - loss: 0.1073
 1536/50000 [..............................] - ETA: 5s - loss: 0.1083
 2304/50000 [>.............................] - ETA: 4s - loss: 0.1086
 3072/50000 [>.............................] - ETA: 4s - loss: 0.1090
 3584/50000 [=>............................] - ETA: 4s - loss: 0.1091
 4352/50000 [=>............................] - ETA: 4s - loss: 0.1090
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1088
 5888/50000 [==>...........................] - ETA: 4s - loss: 0.1088
 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1090
 7168/50000 [===>..........................] - ETA: 4s - loss: 0.1090
 7680/50000 [===>..........................] - ETA: 4s - loss: 0.1089
 8448/50000 [====>.........................] - ETA: 4s - loss: 0.1089
 8960/50000 [====>.........................] - ETA: 4s - loss: 0.1090
 9472/50000 [====>.........................] - ETA: 4s - loss: 0.1091
10240/50000 [=====>........................] - ETA: 4s - loss: 0.1091
11008/50000 [=====>........................] - ETA: 3s - loss: 0.1088
11520/50000 [=====>........................] - ETA: 3s - loss: 0.1089
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1089
12800/50000 [======>.......................] - ETA: 3s - loss: 0.1089
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1090
14592/50000 [=======>......................] - ETA: 3s - loss: 0.1089
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1088
16640/50000 [========>.....................] - ETA: 3s - loss: 0.1088
17664/50000 [=========>....................] - ETA: 2s - loss: 0.1088
18176/50000 [=========>....................] - ETA: 2s - loss: 0.1089
18944/50000 [==========>...................] - ETA: 2s - loss: 0.1088
19456/50000 [==========>...................] - ETA: 2s - loss: 0.1089
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1088
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1089
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1088
22016/50000 [============>.................] - ETA: 2s - loss: 0.1088
22528/50000 [============>.................] - ETA: 2s - loss: 0.1087
23040/50000 [============>.................] - ETA: 2s - loss: 0.1087
23552/50000 [=============>................] - ETA: 2s - loss: 0.1087
24064/50000 [=============>................] - ETA: 2s - loss: 0.1086
24832/50000 [=============>................] - ETA: 2s - loss: 0.1086
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1085
26112/50000 [==============>...............] - ETA: 2s - loss: 0.1085
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1085
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1085
27904/50000 [===============>..............] - ETA: 2s - loss: 0.1085
28416/50000 [================>.............] - ETA: 2s - loss: 0.1085
28928/50000 [================>.............] - ETA: 1s - loss: 0.1085
29696/50000 [================>.............] - ETA: 1s - loss: 0.1085
30464/50000 [=================>............] - ETA: 1s - loss: 0.1085
30976/50000 [=================>............] - ETA: 1s - loss: 0.1085
31744/50000 [==================>...........] - ETA: 1s - loss: 0.1084
32256/50000 [==================>...........] - ETA: 1s - loss: 0.1084
32768/50000 [==================>...........] - ETA: 1s - loss: 0.1084
33280/50000 [==================>...........] - ETA: 1s - loss: 0.1084
33792/50000 [===================>..........] - ETA: 1s - loss: 0.1084
34560/50000 [===================>..........] - ETA: 1s - loss: 0.1084
35072/50000 [====================>.........] - ETA: 1s - loss: 0.1084
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1084
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1084
37120/50000 [=====================>........] - ETA: 1s - loss: 0.1084
37632/50000 [=====================>........] - ETA: 1s - loss: 0.1084
38400/50000 [======================>.......] - ETA: 1s - loss: 0.1084
39168/50000 [======================>.......] - ETA: 1s - loss: 0.1084
39936/50000 [======================>.......] - ETA: 0s - loss: 0.1084
40448/50000 [=======================>......] - ETA: 0s - loss: 0.1084
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1084
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1084
42240/50000 [========================>.....] - ETA: 0s - loss: 0.1084
43008/50000 [========================>.....] - ETA: 0s - loss: 0.1084
43776/50000 [=========================>....] - ETA: 0s - loss: 0.1084
44288/50000 [=========================>....] - ETA: 0s - loss: 0.1084
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1083
45568/50000 [==========================>...] - ETA: 0s - loss: 0.1083
46336/50000 [==========================>...] - ETA: 0s - loss: 0.1083
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1083
47872/50000 [===========================>..] - ETA: 0s - loss: 0.1083
48640/50000 [============================>.] - ETA: 0s - loss: 0.1084
49408/50000 [============================>.] - ETA: 0s - loss: 0.1084
49920/50000 [============================>.] - ETA: 0s - loss: 0.1084
50000/50000 [==============================] - 5s 107us/step - loss: 0.1084 - val_loss: 0.1064
Epoch 41/50

  256/50000 [..............................] - ETA: 4s - loss: 0.1107
 1024/50000 [..............................] - ETA: 4s - loss: 0.1085
 1792/50000 [>.............................] - ETA: 4s - loss: 0.1087
 2560/50000 [>.............................] - ETA: 4s - loss: 0.1085
 3072/50000 [>.............................] - ETA: 4s - loss: 0.1083
 3584/50000 [=>............................] - ETA: 4s - loss: 0.1081
 4096/50000 [=>............................] - ETA: 4s - loss: 0.1081
 4608/50000 [=>............................] - ETA: 4s - loss: 0.1080
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1081
 5888/50000 [==>...........................] - ETA: 4s - loss: 0.1081
 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1081
 7168/50000 [===>..........................] - ETA: 4s - loss: 0.1079
 7680/50000 [===>..........................] - ETA: 4s - loss: 0.1078
 8448/50000 [====>.........................] - ETA: 4s - loss: 0.1078
 8960/50000 [====>.........................] - ETA: 4s - loss: 0.1078
 9472/50000 [====>.........................] - ETA: 4s - loss: 0.1078
 9984/50000 [====>.........................] - ETA: 4s - loss: 0.1079
10496/50000 [=====>........................] - ETA: 3s - loss: 0.1079
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1080
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1080
12288/50000 [======>.......................] - ETA: 3s - loss: 0.1079
12800/50000 [======>.......................] - ETA: 3s - loss: 0.1077
13568/50000 [=======>......................] - ETA: 3s - loss: 0.1077
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1077
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1076
15616/50000 [========>.....................] - ETA: 3s - loss: 0.1075
16384/50000 [========>.....................] - ETA: 3s - loss: 0.1074
16896/50000 [=========>....................] - ETA: 3s - loss: 0.1074
17664/50000 [=========>....................] - ETA: 3s - loss: 0.1074
18432/50000 [==========>...................] - ETA: 3s - loss: 0.1074
18944/50000 [==========>...................] - ETA: 3s - loss: 0.1074
19456/50000 [==========>...................] - ETA: 3s - loss: 0.1074
20224/50000 [===========>..................] - ETA: 2s - loss: 0.1073
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1073
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1073
22272/50000 [============>.................] - ETA: 2s - loss: 0.1074
23040/50000 [============>.................] - ETA: 2s - loss: 0.1073
23808/50000 [=============>................] - ETA: 2s - loss: 0.1074
24320/50000 [=============>................] - ETA: 2s - loss: 0.1073
25088/50000 [==============>...............] - ETA: 2s - loss: 0.1073
25856/50000 [==============>...............] - ETA: 2s - loss: 0.1073
26368/50000 [==============>...............] - ETA: 2s - loss: 0.1073
26880/50000 [===============>..............] - ETA: 2s - loss: 0.1073
27648/50000 [===============>..............] - ETA: 2s - loss: 0.1073
28160/50000 [===============>..............] - ETA: 2s - loss: 0.1073
28672/50000 [================>.............] - ETA: 2s - loss: 0.1073
29184/50000 [================>.............] - ETA: 2s - loss: 0.1073
29952/50000 [================>.............] - ETA: 1s - loss: 0.1074
30976/50000 [=================>............] - ETA: 1s - loss: 0.1074
32000/50000 [==================>...........] - ETA: 1s - loss: 0.1073
33024/50000 [==================>...........] - ETA: 1s - loss: 0.1073
34304/50000 [===================>..........] - ETA: 1s - loss: 0.1074
34816/50000 [===================>..........] - ETA: 1s - loss: 0.1074
35328/50000 [====================>.........] - ETA: 1s - loss: 0.1074
36096/50000 [====================>.........] - ETA: 1s - loss: 0.1073
36608/50000 [====================>.........] - ETA: 1s - loss: 0.1073
37376/50000 [=====================>........] - ETA: 1s - loss: 0.1074
37888/50000 [=====================>........] - ETA: 1s - loss: 0.1074
38656/50000 [======================>.......] - ETA: 1s - loss: 0.1074
39424/50000 [======================>.......] - ETA: 0s - loss: 0.1074
40192/50000 [=======================>......] - ETA: 0s - loss: 0.1074
40704/50000 [=======================>......] - ETA: 0s - loss: 0.1074
41216/50000 [=======================>......] - ETA: 0s - loss: 0.1074
41728/50000 [========================>.....] - ETA: 0s - loss: 0.1074
42496/50000 [========================>.....] - ETA: 0s - loss: 0.1074
43264/50000 [========================>.....] - ETA: 0s - loss: 0.1073
44032/50000 [=========================>....] - ETA: 0s - loss: 0.1073
44544/50000 [=========================>....] - ETA: 0s - loss: 0.1073
45056/50000 [==========================>...] - ETA: 0s - loss: 0.1073
45568/50000 [==========================>...] - ETA: 0s - loss: 0.1073
46080/50000 [==========================>...] - ETA: 0s - loss: 0.1073
46592/50000 [==========================>...] - ETA: 0s - loss: 0.1073
47104/50000 [===========================>..] - ETA: 0s - loss: 0.1073
47616/50000 [===========================>..] - ETA: 0s - loss: 0.1073
48128/50000 [===========================>..] - ETA: 0s - loss: 0.1073
48640/50000 [============================>.] - ETA: 0s - loss: 0.1073
49408/50000 [============================>.] - ETA: 0s - loss: 0.1073
50000/50000 [==============================] - 5s 107us/step - loss: 0.1073 - val_loss: 0.1055
Epoch 42/50

  256/50000 [..............................] - ETA: 6s - loss: 0.1043
 1024/50000 [..............................] - ETA: 4s - loss: 0.1069
 1536/50000 [..............................] - ETA: 5s - loss: 0.1065
 2304/50000 [>.............................] - ETA: 4s - loss: 0.1066
 2816/50000 [>.............................] - ETA: 4s - loss: 0.1065
 3584/50000 [=>............................] - ETA: 4s - loss: 0.1063
 4352/50000 [=>............................] - ETA: 4s - loss: 0.1062
 5120/50000 [==>...........................] - ETA: 4s - loss: 0.1061
 5632/50000 [==>...........................] - ETA: 4s - loss: 0.1062
 6400/50000 [==>...........................] - ETA: 4s - loss: 0.1061
 7168/50000 [===>..........................] - ETA: 4s - loss: 0.1063
 7680/50000 [===>..........................] - ETA: 4s - loss: 0.1062
 8448/50000 [====>.........................] - ETA: 4s - loss: 0.1062
 9216/50000 [====>.........................] - ETA: 3s - loss: 0.1064
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.1063
10752/50000 [=====>........................] - ETA: 3s - loss: 0.1065
11264/50000 [=====>........................] - ETA: 3s - loss: 0.1065
11776/50000 [======>.......................] - ETA: 3s - loss: 0.1064
12544/50000 [======>.......................] - ETA: 3s - loss: 0.1064
13056/50000 [======>.......................] - ETA: 3s - loss: 0.1063
13824/50000 [=======>......................] - ETA: 3s - loss: 0.1063
14336/50000 [=======>......................] - ETA: 3s - loss: 0.1064
14848/50000 [=======>......................] - ETA: 3s - loss: 0.1064
15360/50000 [========>.....................] - ETA: 3s - loss: 0.1064
15872/50000 [========>.....................] - ETA: 3s - loss: 0.1063
16640/50000 [========>.....................] - ETA: 3s - loss: 0.1064
17408/50000 [=========>....................] - ETA: 3s - loss: 0.1065
17920/50000 [=========>....................] - ETA: 3s - loss: 0.1065
18688/50000 [==========>...................] - ETA: 3s - loss: 0.1065
19456/50000 [==========>...................] - ETA: 2s - loss: 0.1065
19968/50000 [==========>...................] - ETA: 2s - loss: 0.1066
20480/50000 [===========>..................] - ETA: 2s - loss: 0.1065
20992/50000 [===========>..................] - ETA: 2s - loss: 0.1066
21504/50000 [===========>..................] - ETA: 2s - loss: 0.1065
22272/50000 [============>.................] - ETA: 2s - loss: 0.1065
22784/50000 [============>.................] - ETA: 2s - loss: 0.1065
23296/50000 [============>.................] - ETA: 2s - loss: 0.1065
23808/50000 [=============>................] - ETA: 2s - loss: 0.1065
24576/50000 [=============>................] - ETA: 2s - loss: 0.1065
25344/50000 [==============>...............] - ETA: 2s - loss: 0.1064
26112/50000 [==============>...............] - ETA: 2s - loss: 0.1064
26624/50000 [==============>...............] - ETA: 2s - loss: 0.1065
27136/50000 [===============>..............] - ETA: 2s - loss: 0.1064
27648/50000 [===============>..............] - ETA: 2s - loss: 0.1064
28416/50000 [================>.............] - ETA: 2s - loss: 0.1064
29184/50000 [================>.............] - ETA: 2s - loss: 0.1064
29696/50000 [================>.............] - ETA: 1s - loss: 0.1063
30464/50000 [=================>............] - ETA: 1s - loss: 0.1063
30976/50000 [=================>............] - ETA: 1s - loss: 0.1063
31488/50000 [=================>............] - ETA: 1s - loss: 0.1063
32000/50000 [==================>...........] - ETA: 1s - loss: 0.1063
32512/50000 [==================>...........] - ETA: 1s - loss: 0.1063
33280/50000 [==================>...........] - ETA: 1s - loss: 0.1063
33792/50000 [===================>..........] - ETA: 1s - loss: 0.1063
34560/50000 [===================>..........] - ETA: 1s - loss: 0.1063
35072/50000 [====================>.........] - ETA: 1s - loss: 0.1063
35584/50000 [====================>.........] - ETA: 1s - loss: 0.1063
36352/50000 [====================>.........] - ETA: 1s - loss: 0.1063
