Using TensorFlow backend.
2018-02-04 01:39:11.458747: I C:\tf_jenkins\home\workspace\rel-win\M\windows\PY\36\tensorflow\core\platform\cpu_feature_guard.cc:137] Your CPU supports instructions that this TensorFlow binary was not compiled to use: AVX
Train on 50000 samples, validate on 10000 samples
Epoch 1/50

 8704/50000 [====>.........................] - ETA: 3s - loss: 0.5979
 9344/50000 [====>.........................] - ETA: 3s - loss: 0.5981
 9920/50000 [====>.........................] - ETA: 3s - loss: 0.5980
10560/50000 [=====>........................] - ETA: 3s - loss: 0.5979
11200/50000 [=====>........................] - ETA: 3s - loss: 0.5975
11840/50000 [======>.......................] - ETA: 3s - loss: 0.5975
12416/50000 [======>.......................] - ETA: 3s - loss: 0.5975
12928/50000 [======>.......................] - ETA: 3s - loss: 0.5975
13504/50000 [=======>......................] - ETA: 3s - loss: 0.5975
14080/50000 [=======>......................] - ETA: 3s - loss: 0.5976
14656/50000 [=======>......................] - ETA: 3s - loss: 0.5976
15296/50000 [========>.....................] - ETA: 2s - loss: 0.5974
15872/50000 [========>.....................] - ETA: 2s - loss: 0.5973
16320/50000 [========>.....................] - ETA: 2s - loss: 0.5975
16640/50000 [========>.....................] - ETA: 2s - loss: 0.5974
17152/50000 [=========>....................] - ETA: 2s - loss: 0.5974
17664/50000 [=========>....................] - ETA: 2s - loss: 0.5974
18240/50000 [=========>....................] - ETA: 2s - loss: 0.5972
18816/50000 [==========>...................] - ETA: 2s - loss: 0.5972
19392/50000 [==========>...................] - ETA: 2s - loss: 0.5971
19968/50000 [==========>...................] - ETA: 2s - loss: 0.5973
20544/50000 [===========>..................] - ETA: 2s - loss: 0.5973
21120/50000 [===========>..................] - ETA: 2s - loss: 0.5972
21696/50000 [============>.................] - ETA: 2s - loss: 0.5972
22144/50000 [============>.................] - ETA: 2s - loss: 0.5972
22720/50000 [============>.................] - ETA: 2s - loss: 0.5971
23360/50000 [=============>................] - ETA: 2s - loss: 0.5971
24000/50000 [=============>................] - ETA: 2s - loss: 0.5970
24640/50000 [=============>................] - ETA: 2s - loss: 0.5969
25216/50000 [==============>...............] - ETA: 2s - loss: 0.5968
25856/50000 [==============>...............] - ETA: 2s - loss: 0.5967
26496/50000 [==============>...............] - ETA: 2s - loss: 0.5969
27136/50000 [===============>..............] - ETA: 2s - loss: 0.5969
27776/50000 [===============>..............] - ETA: 1s - loss: 0.5969
28352/50000 [================>.............] - ETA: 1s - loss: 0.5969
28992/50000 [================>.............] - ETA: 1s - loss: 0.5969
29632/50000 [================>.............] - ETA: 1s - loss: 0.5968
30272/50000 [=================>............] - ETA: 1s - loss: 0.5968
30912/50000 [=================>............] - ETA: 1s - loss: 0.5969
31552/50000 [=================>............] - ETA: 1s - loss: 0.5970
32192/50000 [==================>...........] - ETA: 1s - loss: 0.5970
32832/50000 [==================>...........] - ETA: 1s - loss: 0.5970
33408/50000 [===================>..........] - ETA: 1s - loss: 0.5969
33984/50000 [===================>..........] - ETA: 1s - loss: 0.5968
34624/50000 [===================>..........] - ETA: 1s - loss: 0.5969
35200/50000 [====================>.........] - ETA: 1s - loss: 0.5969
35776/50000 [====================>.........] - ETA: 1s - loss: 0.5970
36416/50000 [====================>.........] - ETA: 1s - loss: 0.5971
37056/50000 [=====================>........] - ETA: 1s - loss: 0.5971
37696/50000 [=====================>........] - ETA: 1s - loss: 0.5971
38336/50000 [======================>.......] - ETA: 1s - loss: 0.5970
38976/50000 [======================>.......] - ETA: 0s - loss: 0.5970
39616/50000 [======================>.......] - ETA: 0s - loss: 0.5971
40256/50000 [=======================>......] - ETA: 0s - loss: 0.5969
40896/50000 [=======================>......] - ETA: 0s - loss: 0.5969
41536/50000 [=======================>......] - ETA: 0s - loss: 0.5968
42176/50000 [========================>.....] - ETA: 0s - loss: 0.5969
42816/50000 [========================>.....] - ETA: 0s - loss: 0.5968
43456/50000 [=========================>....] - ETA: 0s - loss: 0.5968
44096/50000 [=========================>....] - ETA: 0s - loss: 0.5968
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5967
45312/50000 [==========================>...] - ETA: 0s - loss: 0.5967
45952/50000 [==========================>...] - ETA: 0s - loss: 0.5967
46592/50000 [==========================>...] - ETA: 0s - loss: 0.5966
47232/50000 [===========================>..] - ETA: 0s - loss: 0.5967
47808/50000 [===========================>..] - ETA: 0s - loss: 0.5967
48384/50000 [============================>.] - ETA: 0s - loss: 0.5967
48960/50000 [============================>.] - ETA: 0s - loss: 0.5967
49600/50000 [============================>.] - ETA: 0s - loss: 0.5967
50000/50000 [==============================] - 5s 95us/step - loss: 0.5967 - val_loss: 0.5975
Epoch 35/50

   64/50000 [..............................] - ETA: 5s - loss: 0.5875
  704/50000 [..............................] - ETA: 4s - loss: 0.5998
 1344/50000 [..............................] - ETA: 4s - loss: 0.5976
 1984/50000 [>.............................] - ETA: 4s - loss: 0.5970
 2624/50000 [>.............................] - ETA: 3s - loss: 0.5965
 3264/50000 [>.............................] - ETA: 3s - loss: 0.5971
 3840/50000 [=>............................] - ETA: 3s - loss: 0.5973
 4480/50000 [=>............................] - ETA: 3s - loss: 0.5970
 5120/50000 [==>...........................] - ETA: 3s - loss: 0.5968
 5760/50000 [==>...........................] - ETA: 3s - loss: 0.5969
 6400/50000 [==>...........................] - ETA: 3s - loss: 0.5966
 7040/50000 [===>..........................] - ETA: 3s - loss: 0.5967
 7680/50000 [===>..........................] - ETA: 3s - loss: 0.5965
 8320/50000 [===>..........................] - ETA: 3s - loss: 0.5960
 8960/50000 [====>.........................] - ETA: 3s - loss: 0.5959
 9600/50000 [====>.........................] - ETA: 3s - loss: 0.5958
10240/50000 [=====>........................] - ETA: 3s - loss: 0.5957
10880/50000 [=====>........................] - ETA: 3s - loss: 0.5958
11520/50000 [=====>........................] - ETA: 3s - loss: 0.5957
12160/50000 [======>.......................] - ETA: 3s - loss: 0.5955
12800/50000 [======>.......................] - ETA: 3s - loss: 0.5954
13440/50000 [=======>......................] - ETA: 3s - loss: 0.5955
14080/50000 [=======>......................] - ETA: 3s - loss: 0.5955
14720/50000 [=======>......................] - ETA: 2s - loss: 0.5955
15360/50000 [========>.....................] - ETA: 2s - loss: 0.5955
15936/50000 [========>.....................] - ETA: 2s - loss: 0.5954
16576/50000 [========>.....................] - ETA: 2s - loss: 0.5955
17216/50000 [=========>....................] - ETA: 2s - loss: 0.5955
17856/50000 [=========>....................] - ETA: 2s - loss: 0.5955
18496/50000 [==========>...................] - ETA: 2s - loss: 0.5955
19072/50000 [==========>...................] - ETA: 2s - loss: 0.5956
19712/50000 [==========>...................] - ETA: 2s - loss: 0.5956
20288/50000 [===========>..................] - ETA: 2s - loss: 0.5957
20864/50000 [===========>..................] - ETA: 2s - loss: 0.5957
21504/50000 [===========>..................] - ETA: 2s - loss: 0.5957
22080/50000 [============>.................] - ETA: 2s - loss: 0.5957
22656/50000 [============>.................] - ETA: 2s - loss: 0.5957
23296/50000 [============>.................] - ETA: 2s - loss: 0.5957
23872/50000 [=============>................] - ETA: 2s - loss: 0.5957
24512/50000 [=============>................] - ETA: 2s - loss: 0.5958
25152/50000 [==============>...............] - ETA: 2s - loss: 0.5958
25728/50000 [==============>...............] - ETA: 2s - loss: 0.5958
26368/50000 [==============>...............] - ETA: 1s - loss: 0.5958
27008/50000 [===============>..............] - ETA: 1s - loss: 0.5957
27648/50000 [===============>..............] - ETA: 1s - loss: 0.5957
28224/50000 [===============>..............] - ETA: 1s - loss: 0.5957
28800/50000 [================>.............] - ETA: 1s - loss: 0.5956
29440/50000 [================>.............] - ETA: 1s - loss: 0.5956
30080/50000 [=================>............] - ETA: 1s - loss: 0.5957
30720/50000 [=================>............] - ETA: 1s - loss: 0.5958
31360/50000 [=================>............] - ETA: 1s - loss: 0.5958
31936/50000 [==================>...........] - ETA: 1s - loss: 0.5958
32576/50000 [==================>...........] - ETA: 1s - loss: 0.5958
33216/50000 [==================>...........] - ETA: 1s - loss: 0.5957
33856/50000 [===================>..........] - ETA: 1s - loss: 0.5957
34496/50000 [===================>..........] - ETA: 1s - loss: 0.5958
35136/50000 [====================>.........] - ETA: 1s - loss: 0.5959
35776/50000 [====================>.........] - ETA: 1s - loss: 0.5959
36416/50000 [====================>.........] - ETA: 1s - loss: 0.5959
37056/50000 [=====================>........] - ETA: 1s - loss: 0.5959
37696/50000 [=====================>........] - ETA: 1s - loss: 0.5959
38336/50000 [======================>.......] - ETA: 0s - loss: 0.5959
38976/50000 [======================>.......] - ETA: 0s - loss: 0.5960
39616/50000 [======================>.......] - ETA: 0s - loss: 0.5959
40192/50000 [=======================>......] - ETA: 0s - loss: 0.5960
40832/50000 [=======================>......] - ETA: 0s - loss: 0.5960
41472/50000 [=======================>......] - ETA: 0s - loss: 0.5961
42112/50000 [========================>.....] - ETA: 0s - loss: 0.5961
42752/50000 [========================>.....] - ETA: 0s - loss: 0.5962
43392/50000 [=========================>....] - ETA: 0s - loss: 0.5962
44032/50000 [=========================>....] - ETA: 0s - loss: 0.5962
44672/50000 [=========================>....] - ETA: 0s - loss: 0.5963
45312/50000 [==========================>...] - ETA: 0s - loss: 0.5963
45952/50000 [==========================>...] - ETA: 0s - loss: 0.5962
46592/50000 [==========================>...] - ETA: 0s - loss: 0.5961
47232/50000 [===========================>..] - ETA: 0s - loss: 0.5961
47872/50000 [===========================>..] - ETA: 0s - loss: 0.5962
48512/50000 [============================>.] - ETA: 0s - loss: 0.5962
49088/50000 [============================>.] - ETA: 0s - loss: 0.5963
49728/50000 [============================>.] - ETA: 0s - loss: 0.5963
50000/50000 [==============================] - 5s 92us/step - loss: 0.5963 - val_loss: 0.6043
Epoch 36/50

   64/50000 [..............................] - ETA: 7s - loss: 0.5994
  704/50000 [..............................] - ETA: 4s - loss: 0.6040
 1344/50000 [..............................] - ETA: 4s - loss: 0.6026
 1984/50000 [>.............................] - ETA: 4s - loss: 0.6021
 2624/50000 [>.............................] - ETA: 3s - loss: 0.6013
 3264/50000 [>.............................] - ETA: 3s - loss: 0.6001
 3904/50000 [=>............................] - ETA: 3s - loss: 0.5994
 4544/50000 [=>............................] - ETA: 3s - loss: 0.5986
 5184/50000 [==>...........................] - ETA: 3s - loss: 0.5981
 5824/50000 [==>...........................] - ETA: 3s - loss: 0.5977
 6400/50000 [==>...........................] - ETA: 3s - loss: 0.5977
 6976/50000 [===>..........................] - ETA: 3s - loss: 0.5978
 7616/50000 [===>..........................] - ETA: 3s - loss: 0.5976
 8256/50000 [===>..........................] - ETA: 3s - loss: 0.5972
 8832/50000 [====>.........................] - ETA: 3s - loss: 0.5972
 9408/50000 [====>.........................] - ETA: 3s - loss: 0.5971
 9984/50000 [====>.........................] - ETA: 3s - loss: 0.5974
10624/50000 [=====>........................] - ETA: 3s - loss: 0.5974
11264/50000 [=====>........................] - ETA: 3s - loss: 0.5974
11904/50000 [======>.......................] - ETA: 3s - loss: 0.5974
12544/50000 [======>.......................] - ETA: 3s - loss: 0.5970
13120/50000 [======>.......................] - ETA: 3s - loss: 0.5969
13696/50000 [=======>......................] - ETA: 3s - loss: 0.5968
14272/50000 [=======>......................] - ETA: 3s - loss: 0.5966
14912/50000 [=======>......................] - ETA: 2s - loss: 0.5964
15552/50000 [========>.....................] - ETA: 2s - loss: 0.5965
16192/50000 [========>.....................] - ETA: 2s - loss: 0.5966
16832/50000 [=========>....................] - ETA: 2s - loss: 0.5963
17408/50000 [=========>....................] - ETA: 2s - loss: 0.5964
17984/50000 [=========>....................] - ETA: 2s - loss: 0.5963
18624/50000 [==========>...................] - ETA: 2s - loss: 0.5962
19264/50000 [==========>...................] - ETA: 2s - loss: 0.5961
19904/50000 [==========>...................] - ETA: 2s - loss: 0.5961
20544/50000 [===========>..................] - ETA: 2s - loss: 0.5962
21184/50000 [===========>..................] - ETA: 2s - loss: 0.5963
21824/50000 [============>.................] - ETA: 2s - loss: 0.5964
22464/50000 [============>.................] - ETA: 2s - loss: 0.5964
23104/50000 [============>.................] - ETA: 2s - loss: 0.5966
23744/50000 [=============>................] - ETA: 2s - loss: 0.5965
24384/50000 [=============>................] - ETA: 2s - loss: 0.5965
25024/50000 [==============>...............] - ETA: 2s - loss: 0.5965
25664/50000 [==============>...............] - ETA: 2s - loss: 0.5964
26304/50000 [==============>...............] - ETA: 2s - loss: 0.5964
26880/50000 [===============>..............] - ETA: 1s - loss: 0.5963
27456/50000 [===============>..............] - ETA: 1s - loss: 0.5963
28096/50000 [===============>..............] - ETA: 1s - loss: 0.5962
28672/50000 [================>.............] - ETA: 1s - loss: 0.5962
29248/50000 [================>.............] - ETA: 1s - loss: 0.5964
29888/50000 [================>.............] - ETA: 1s - loss: 0.5965
30464/50000 [=================>............] - ETA: 1s - loss: 0.5966
31104/50000 [=================>............] - ETA: 1s - loss: 0.5966
31744/50000 [==================>...........] - ETA: 1s - loss: 0.5965
32384/50000 [==================>...........] - ETA: 1s - loss: 0.5965
33024/50000 [==================>...........] - ETA: 1s - loss: 0.5965
33664/50000 [===================>..........] - ETA: 1s - loss: 0.5964
34240/50000 [===================>..........] - ETA: 1s - loss: 0.5965
34880/50000 [===================>..........] - ETA: 1s - loss: 0.5964
35520/50000 [====================>.........] - ETA: 1s - loss: 0.5965
36096/50000 [====================>.........] - ETA: 1s - loss: 0.5964
36736/50000 [=====================>........] - ETA: 1s - loss: 0.5965
37376/50000 [=====================>........] - ETA: 1s - loss: 0.5964
38016/50000 [=====================>........] - ETA: 1s - loss: 0.5965
38656/50000 [======================>.......] - ETA: 0s - loss: 0.5965
39296/50000 [======================>.......] - ETA: 0s - loss: 0.5965
39872/50000 [======================>.......] - ETA: 0s - loss: 0.5964
40512/50000 [=======================>......] - ETA: 0s - loss: 0.5964
41152/50000 [=======================>......] - ETA: 0s - loss: 0.5964
41792/50000 [========================>.....] - ETA: 0s - loss: 0.5964
42432/50000 [========================>.....] - ETA: 0s - loss: 0.5964
43072/50000 [========================>.....] - ETA: 0s - loss: 0.5964
43648/50000 [=========================>....] - ETA: 0s - loss: 0.5964
44288/50000 [=========================>....] - ETA: 0s - loss: 0.5964
44928/50000 [=========================>....] - ETA: 0s - loss: 0.5963
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5963
46080/50000 [==========================>...] - ETA: 0s - loss: 0.5963
46720/50000 [===========================>..] - ETA: 0s - loss: 0.5963
47360/50000 [===========================>..] - ETA: 0s - loss: 0.5963
48000/50000 [===========================>..] - ETA: 0s - loss: 0.5963
48640/50000 [============================>.] - ETA: 0s - loss: 0.5963
49280/50000 [============================>.] - ETA: 0s - loss: 0.5963
49920/50000 [============================>.] - ETA: 0s - loss: 0.5963
50000/50000 [==============================] - 5s 92us/step - loss: 0.5963 - val_loss: 0.5965
Epoch 37/50

   64/50000 [..............................] - ETA: 6s - loss: 0.6025
  640/50000 [..............................] - ETA: 4s - loss: 0.5955
 1280/50000 [..............................] - ETA: 4s - loss: 0.5969
 1856/50000 [>.............................] - ETA: 4s - loss: 0.5972
 2496/50000 [>.............................] - ETA: 4s - loss: 0.5959
 3072/50000 [>.............................] - ETA: 4s - loss: 0.5950
 3648/50000 [=>............................] - ETA: 4s - loss: 0.5953
 4288/50000 [=>............................] - ETA: 3s - loss: 0.5962
 4928/50000 [=>............................] - ETA: 3s - loss: 0.5970
 5568/50000 [==>...........................] - ETA: 3s - loss: 0.5972
 6208/50000 [==>...........................] - ETA: 3s - loss: 0.5971
 6848/50000 [===>..........................] - ETA: 3s - loss: 0.5974
 7488/50000 [===>..........................] - ETA: 3s - loss: 0.5977
 8128/50000 [===>..........................] - ETA: 3s - loss: 0.5976
 8768/50000 [====>.........................] - ETA: 3s - loss: 0.5975
 9408/50000 [====>.........................] - ETA: 3s - loss: 0.5975
10048/50000 [=====>........................] - ETA: 3s - loss: 0.5974
10688/50000 [=====>........................] - ETA: 3s - loss: 0.5974
11328/50000 [=====>........................] - ETA: 3s - loss: 0.5976
11968/50000 [======>.......................] - ETA: 3s - loss: 0.5977
12608/50000 [======>.......................] - ETA: 3s - loss: 0.5974
13184/50000 [======>.......................] - ETA: 3s - loss: 0.5974
13824/50000 [=======>......................] - ETA: 3s - loss: 0.5973
14464/50000 [=======>......................] - ETA: 2s - loss: 0.5972
15104/50000 [========>.....................] - ETA: 2s - loss: 0.5970
15744/50000 [========>.....................] - ETA: 2s - loss: 0.5966
16384/50000 [========>.....................] - ETA: 2s - loss: 0.5966
17024/50000 [=========>....................] - ETA: 2s - loss: 0.5967
17664/50000 [=========>....................] - ETA: 2s - loss: 0.5966
18240/50000 [=========>....................] - ETA: 2s - loss: 0.5967
18880/50000 [==========>...................] - ETA: 2s - loss: 0.5967
19456/50000 [==========>...................] - ETA: 2s - loss: 0.5967
20032/50000 [===========>..................] - ETA: 2s - loss: 0.5968
20672/50000 [===========>..................] - ETA: 2s - loss: 0.5967
21312/50000 [===========>..................] - ETA: 2s - loss: 0.5967
21888/50000 [============>.................] - ETA: 2s - loss: 0.5967
22528/50000 [============>.................] - ETA: 2s - loss: 0.5967
23168/50000 [============>.................] - ETA: 2s - loss: 0.5968
23808/50000 [=============>................] - ETA: 2s - loss: 0.5968
24448/50000 [=============>................] - ETA: 2s - loss: 0.5967
25088/50000 [==============>...............] - ETA: 2s - loss: 0.5968
25728/50000 [==============>...............] - ETA: 2s - loss: 0.5968
26368/50000 [==============>...............] - ETA: 1s - loss: 0.5967
26944/50000 [===============>..............] - ETA: 1s - loss: 0.5966
27584/50000 [===============>..............] - ETA: 1s - loss: 0.5966
28224/50000 [===============>..............] - ETA: 1s - loss: 0.5966
28800/50000 [================>.............] - ETA: 1s - loss: 0.5965
29376/50000 [================>.............] - ETA: 1s - loss: 0.5964
30016/50000 [=================>............] - ETA: 1s - loss: 0.5963
30592/50000 [=================>............] - ETA: 1s - loss: 0.5962
31168/50000 [=================>............] - ETA: 1s - loss: 0.5962
31808/50000 [==================>...........] - ETA: 1s - loss: 0.5961
32448/50000 [==================>...........] - ETA: 1s - loss: 0.5961
33024/50000 [==================>...........] - ETA: 1s - loss: 0.5960
33664/50000 [===================>..........] - ETA: 1s - loss: 0.5960
34240/50000 [===================>..........] - ETA: 1s - loss: 0.5961
34880/50000 [===================>..........] - ETA: 1s - loss: 0.5960
35456/50000 [====================>.........] - ETA: 1s - loss: 0.5959
36096/50000 [====================>.........] - ETA: 1s - loss: 0.5960
36736/50000 [=====================>........] - ETA: 1s - loss: 0.5959
37312/50000 [=====================>........] - ETA: 1s - loss: 0.5959
37952/50000 [=====================>........] - ETA: 1s - loss: 0.5959
38592/50000 [======================>.......] - ETA: 0s - loss: 0.5959
39232/50000 [======================>.......] - ETA: 0s - loss: 0.5959
39872/50000 [======================>.......] - ETA: 0s - loss: 0.5958
40512/50000 [=======================>......] - ETA: 0s - loss: 0.5958
41152/50000 [=======================>......] - ETA: 0s - loss: 0.5959
41728/50000 [========================>.....] - ETA: 0s - loss: 0.5959
42304/50000 [========================>.....] - ETA: 0s - loss: 0.5959
42880/50000 [========================>.....] - ETA: 0s - loss: 0.5960
43520/50000 [=========================>....] - ETA: 0s - loss: 0.5960
44160/50000 [=========================>....] - ETA: 0s - loss: 0.5960
44736/50000 [=========================>....] - ETA: 0s - loss: 0.5960
45376/50000 [==========================>...] - ETA: 0s - loss: 0.5961
46016/50000 [==========================>...] - ETA: 0s - loss: 0.5960
46656/50000 [==========================>...] - ETA: 0s - loss: 0.5960
47232/50000 [===========================>..] - ETA: 0s - loss: 0.5961
47872/50000 [===========================>..] - ETA: 0s - loss: 0.5961
48512/50000 [============================>.] - ETA: 0s - loss: 0.5961
49088/50000 [============================>.] - ETA: 0s - loss: 0.5961
49728/50000 [============================>.] - ETA: 0s - loss: 0.5961
50000/50000 [==============================] - 5s 92us/step - loss: 0.5962 - val_loss: 0.5978
Epoch 38/50

   64/50000 [..............................] - ETA: 5s - loss: 0.6033
  640/50000 [..............................] - ETA: 4s - loss: 0.5972
 1280/50000 [..............................] - ETA: 4s - loss: 0.5962
 1856/50000 [>.............................] - ETA: 4s - loss: 0.5948
 2432/50000 [>.............................] - ETA: 4s - loss: 0.5937
 3072/50000 [>.............................] - ETA: 4s - loss: 0.5934
 3648/50000 [=>............................] - ETA: 4s - loss: 0.5933
 4288/50000 [=>............................] - ETA: 3s - loss: 0.5933
 4928/50000 [=>............................] - ETA: 3s - loss: 0.5938
 5568/50000 [==>...........................] - ETA: 3s - loss: 0.5940
 6208/50000 [==>...........................] - ETA: 3s - loss: 0.5938
 6784/50000 [===>..........................] - ETA: 3s - loss: 0.5942
 7424/50000 [===>..........................] - ETA: 3s - loss: 0.5941
 8064/50000 [===>..........................] - ETA: 3s - loss: 0.5937
 8704/50000 [====>.........................] - ETA: 3s - loss: 0.5940
 9344/50000 [====>.........................] - ETA: 3s - loss: 0.5941
 9920/50000 [====>.........................] - ETA: 3s - loss: 0.5946
10560/50000 [=====>........................] - ETA: 3s - loss: 0.5948
11200/50000 [=====>........................] - ETA: 3s - loss: 0.5948
11776/50000 [======>.......................] - ETA: 3s - loss: 0.5948
12352/50000 [======>.......................] - ETA: 3s - loss: 0.5948
12928/50000 [======>.......................] - ETA: 3s - loss: 0.5948
13504/50000 [=======>......................] - ETA: 3s - loss: 0.5950
14080/50000 [=======>......................] - ETA: 3s - loss: 0.5948
14656/50000 [=======>......................] - ETA: 3s - loss: 0.5948
15296/50000 [========>.....................] - ETA: 2s - loss: 0.5948
15936/50000 [========>.....................] - ETA: 2s - loss: 0.5946
16576/50000 [========>.....................] - ETA: 2s - loss: 0.5948
17152/50000 [=========>....................] - ETA: 2s - loss: 0.5948
17728/50000 [=========>....................] - ETA: 2s - loss: 0.5948
18304/50000 [=========>....................] - ETA: 2s - loss: 0.5949
18880/50000 [==========>...................] - ETA: 2s - loss: 0.5950
19520/50000 [==========>...................] - ETA: 2s - loss: 0.5951
20096/50000 [===========>..................] - ETA: 2s - loss: 0.5950
20672/50000 [===========>..................] - ETA: 2s - loss: 0.5951
21248/50000 [===========>..................] - ETA: 2s - loss: 0.5950
21824/50000 [============>.................] - ETA: 2s - loss: 0.5951
22400/50000 [============>.................] - ETA: 2s - loss: 0.5951
22976/50000 [============>.................] - ETA: 2s - loss: 0.5952
23552/50000 [=============>................] - ETA: 2s - loss: 0.5952
24192/50000 [=============>................] - ETA: 2s - loss: 0.5952
24768/50000 [=============>................] - ETA: 2s - loss: 0.5953
25408/50000 [==============>...............] - ETA: 2s - loss: 0.5953
26048/50000 [==============>...............] - ETA: 2s - loss: 0.5953
26624/50000 [==============>...............] - ETA: 2s - loss: 0.5953
27200/50000 [===============>..............] - ETA: 1s - loss: 0.5953
27776/50000 [===============>..............] - ETA: 1s - loss: 0.5953
28416/50000 [================>.............] - ETA: 1s - loss: 0.5954
28992/50000 [================>.............] - ETA: 1s - loss: 0.5954
29568/50000 [================>.............] - ETA: 1s - loss: 0.5955
30144/50000 [=================>............] - ETA: 1s - loss: 0.5956
30784/50000 [=================>............] - ETA: 1s - loss: 0.5956
31424/50000 [=================>............] - ETA: 1s - loss: 0.5956
32064/50000 [==================>...........] - ETA: 1s - loss: 0.5957
32704/50000 [==================>...........] - ETA: 1s - loss: 0.5957
33344/50000 [===================>..........] - ETA: 1s - loss: 0.5958
33984/50000 [===================>..........] - ETA: 1s - loss: 0.5957
34560/50000 [===================>..........] - ETA: 1s - loss: 0.5956
35200/50000 [====================>.........] - ETA: 1s - loss: 0.5956
35840/50000 [====================>.........] - ETA: 1s - loss: 0.5956
36480/50000 [====================>.........] - ETA: 1s - loss: 0.5957
37120/50000 [=====================>........] - ETA: 1s - loss: 0.5957
37696/50000 [=====================>........] - ETA: 1s - loss: 0.5958
38336/50000 [======================>.......] - ETA: 1s - loss: 0.5959
38912/50000 [======================>.......] - ETA: 0s - loss: 0.5959
39488/50000 [======================>.......] - ETA: 0s - loss: 0.5960
40064/50000 [=======================>......] - ETA: 0s - loss: 0.5960
40640/50000 [=======================>......] - ETA: 0s - loss: 0.5959
41216/50000 [=======================>......] - ETA: 0s - loss: 0.5960
41856/50000 [========================>.....] - ETA: 0s - loss: 0.5960
42496/50000 [========================>.....] - ETA: 0s - loss: 0.5959
43136/50000 [========================>.....] - ETA: 0s - loss: 0.5959
43776/50000 [=========================>....] - ETA: 0s - loss: 0.5959
44352/50000 [=========================>....] - ETA: 0s - loss: 0.5959
44928/50000 [=========================>....] - ETA: 0s - loss: 0.5959
45504/50000 [==========================>...] - ETA: 0s - loss: 0.5959
46080/50000 [==========================>...] - ETA: 0s - loss: 0.5960
46656/50000 [==========================>...] - ETA: 0s - loss: 0.5960
47296/50000 [===========================>..] - ETA: 0s - loss: 0.5961
47872/50000 [===========================>..] - ETA: 0s - loss: 0.5960
48512/50000 [============================>.] - ETA: 0s - loss: 0.5960
49088/50000 [============================>.] - ETA: 0s - loss: 0.5960
49728/50000 [============================>.] - ETA: 0s - loss: 0.5959
50000/50000 [==============================] - 5s 94us/step - loss: 0.5959 - val_loss: 0.5975
Epoch 39/50

   64/50000 [..............................] - ETA: 7s - loss: 0.5913
  640/50000 [..............................] - ETA: 4s - loss: 0.5975
 1280/50000 [..............................] - ETA: 4s - loss: 0.5955
 1856/50000 [>.............................] - ETA: 4s - loss: 0.5965
 2432/50000 [>.............................] - ETA: 4s - loss: 0.5963
 3008/50000 [>.............................] - ETA: 4s - loss: 0.5955
 3584/50000 [=>............................] - ETA: 4s - loss: 0.5956
 4160/50000 [=>............................] - ETA: 4s - loss: 0.5949
 4736/50000 [=>............................] - ETA: 4s - loss: 0.5950
 5312/50000 [==>...........................] - ETA: 3s - loss: 0.5950
 5888/50000 [==>...........................] - ETA: 3s - loss: 0.5952
 6464/50000 [==>...........................] - ETA: 3s - loss: 0.5955
 7040/50000 [===>..........................] - ETA: 3s - loss: 0.5956
 7616/50000 [===>..........................] - ETA: 3s - loss: 0.5955
 8192/50000 [===>..........................] - ETA: 3s - loss: 0.5955
 8768/50000 [====>.........................] - ETA: 3s - loss: 0.5955
 9344/50000 [====>.........................] - ETA: 3s - loss: 0.5956
 9920/50000 [====>.........................] - ETA: 3s - loss: 0.5956
10560/50000 [=====>........................] - ETA: 3s - loss: 0.5958
11200/50000 [=====>........................] - ETA: 3s - loss: 0.5958
11840/50000 [======>.......................] - ETA: 3s - loss: 0.5956
12416/50000 [======>.......................] - ETA: 3s - loss: 0.5957
12992/50000 [======>.......................] - ETA: 3s - loss: 0.5959
13632/50000 [=======>......................] - ETA: 3s - loss: 0.5961
14272/50000 [=======>......................] - ETA: 3s - loss: 0.5961
14912/50000 [=======>......................] - ETA: 3s - loss: 0.5962
15552/50000 [========>.....................] - ETA: 3s - loss: 0.5960
16128/50000 [========>.....................] - ETA: 2s - loss: 0.5958
16768/50000 [=========>....................] - ETA: 2s - loss: 0.5959
17408/50000 [=========>....................] - ETA: 2s - loss: 0.5960
18048/50000 [=========>....................] - ETA: 2s - loss: 0.5961
18688/50000 [==========>...................] - ETA: 2s - loss: 0.5960
19328/50000 [==========>...................] - ETA: 2s - loss: 0.5959
19968/50000 [==========>...................] - ETA: 2s - loss: 0.5959
20608/50000 [===========>..................] - ETA: 2s - loss: 0.5960
21248/50000 [===========>..................] - ETA: 2s - loss: 0.5961
21888/50000 [============>.................] - ETA: 2s - loss: 0.5962
22464/50000 [============>.................] - ETA: 2s - loss: 0.5963
23104/50000 [============>.................] - ETA: 2s - loss: 0.5964
23680/50000 [=============>................] - ETA: 2s - loss: 0.5963
24320/50000 [=============>................] - ETA: 2s - loss: 0.5964
24896/50000 [=============>................] - ETA: 2s - loss: 0.5964
25472/50000 [==============>...............] - ETA: 2s - loss: 0.5963
26112/50000 [==============>...............] - ETA: 2s - loss: 0.5963
26752/50000 [===============>..............] - ETA: 2s - loss: 0.5963
27392/50000 [===============>..............] - ETA: 1s - loss: 0.5962
